,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"prob_resp_class[161,4]",0.00759572,6.39496e-05,0.00558519,0.00448727,0.00138682,0.00626583,0.0182297,6209.52,3907.95,29.2163,1.00013
"prob_resp_class[161,5]",0.00517806,6.54978e-05,0.00605016,0.0034277,0.000236654,0.00323679,0.016252,6911.42,4457.26,32.5188,0.999886
"prob_resp_class[161,6]",0.00309361,4.07554e-05,0.00326311,0.0020888,0.000176988,0.00206781,0.0094502,5880.99,4262.28,27.6705,1.00024
"prob_resp_class[161,7]",0.00524402,6.67848e-05,0.00626582,0.00342246,0.000245704,0.00321234,0.0169916,7568.54,4664.44,35.6106,1.00103
"prob_resp_class[161,8]",0.00305488,4.10085e-05,0.003309,0.00206527,0.000161122,0.00206407,0.00911364,5937.56,4680.6,27.9367,1.00022
"prob_resp_class[162,1]",0.464194,0.00277185,0.222129,0.248022,0.143777,0.436162,0.862526,6301.13,3867.44,29.6473,1.00053
"prob_resp_class[162,2]",0.00258595,3.98318e-05,0.00325652,0.00163257,8.77917e-05,0.00145681,0.00880916,4930.01,3568.28,23.1961,1.00042
"prob_resp_class[162,3]",0.488912,0.00290354,0.227655,0.256968,0.0821183,0.514117,0.819672,5870.79,3561.83,27.6226,1.00045
"prob_resp_class[162,4]",0.032673,0.000297598,0.0253473,0.0200416,0.00524678,0.0261417,0.0814982,5988.77,3828.85,28.1777,1.00029
"prob_resp_class[162,5]",0.00361566,4.47786e-05,0.00419553,0.00236851,0.000173546,0.00222817,0.0116789,7030.22,4055.5,33.0778,1.00007
"prob_resp_class[162,6]",0.00218134,2.7805e-05,0.00235194,0.00145679,0.000118246,0.00144844,0.00668671,5964.49,4203.58,28.0635,1.00027
"prob_resp_class[162,7]",0.00366131,4.54432e-05,0.0043743,0.00242261,0.000163405,0.00227487,0.0117236,8092.16,4882.45,38.0743,1.00071
"prob_resp_class[162,8]",0.00217626,2.92433e-05,0.00241828,0.00146691,0.000109342,0.00146843,0.00664348,5984.62,4670.26,28.1581,1.00024
"prob_resp_class[163,1]",0.174592,0.00120672,0.107484,0.0976953,0.0433678,0.150071,0.38495,8047.68,6036.85,37.865,0.999978
"prob_resp_class[163,2]",0.0156897,0.00023494,0.019472,0.0100284,0.000570419,0.00921614,0.051902,5005.39,3439.93,23.5508,1.00086
"prob_resp_class[163,3]",0.195511,0.00169631,0.131501,0.131932,0.0226213,0.17419,0.445405,5068.64,3688.49,23.8484,1.00001
"prob_resp_class[163,4]",0.187536,0.00140707,0.112758,0.107884,0.0393365,0.167982,0.404885,5473.66,3752.62,25.754,1.00078
"prob_resp_class[163,5]",0.0207437,0.000227624,0.0221395,0.0138759,0.00110274,0.0136623,0.0656461,7257.46,3865.51,34.147,1.00014
"prob_resp_class[163,6]",0.191739,0.00165406,0.138088,0.141308,0.0150228,0.166495,0.455368,5786.97,4059.43,27.2282,1.00042
"prob_resp_class[163,7]",0.0209453,0.000234603,0.0229883,0.014417,0.00104786,0.0137535,0.0650859,8005.45,4911.38,37.6663,1.00074
"prob_resp_class[163,8]",0.193243,0.00178009,0.141416,0.146547,0.0131441,0.167017,0.465692,5957.87,4237.93,28.0323,0.999886
"prob_resp_class[164,1]",0.850809,0.00107041,0.0930469,0.085326,0.677551,0.86689,0.969612,6434.74,3638.05,30.276,1.00011
"prob_resp_class[164,2]",0.00486568,6.1395e-05,0.00539971,0.0033051,0.000213842,0.00307566,0.0155368,5210.87,3179.68,24.5176,0.999989
"prob_resp_class[164,3]",0.133781,0.00107773,0.0920366,0.0842732,0.0159721,0.118051,0.30738,5825.87,3388.31,27.4112,1.00029
"prob_resp_class[164,4]",0.00770876,6.51623e-05,0.00568632,0.00453542,0.00140005,0.00634546,0.0185962,6207.19,3906.25,29.2054,1.00013
"prob_resp_class[164,5]",0.000882028,1.13154e-05,0.00104335,0.000575604,4.00787e-05,0.000544969,0.00285246,6847.78,4695.41,32.2194,0.999894
"prob_resp_class[164,6]",0.000530116,7.02308e-06,0.000569545,0.000356768,2.97423e-05,0.000353287,0.00164389,5851.11,4279.91,27.53,1.00032
"prob_resp_class[164,7]",0.000895002,1.0952e-05,0.00106147,0.000585965,3.87794e-05,0.000545298,0.00291468,7777.89,5028.45,36.5956,1.00099
"prob_resp_class[164,8]",0.000528288,7.15083e-06,0.000586741,0.000355345,2.73727e-05,0.000351508,0.00160279,6045.08,4843.2,28.4426,1.00029
"prob_resp_class[165,1]",0.00429358,4.61493e-05,0.00372595,0.00230519,0.000888668,0.00334249,0.0107354,7600.0,5918.94,35.7586,1.0
"prob_resp_class[165,2]",0.00498059,7.30065e-05,0.00607097,0.00326704,0.000191419,0.0029901,0.0164187,5262.81,3639.68,24.762,1.00016
"prob_resp_class[165,3]",0.000628081,8.43034e-06,0.000662745,0.000413657,4.55858e-05,0.000440661,0.00185989,5114.18,3734.04,24.0626,1.00003
"prob_resp_class[165,4]",0.00740058,6.56293e-05,0.00559821,0.0042881,0.00138102,0.0060626,0.0181065,6030.71,3839.32,28.375,1.00026
"prob_resp_class[165,5]",0.00413708,4.88603e-05,0.00459712,0.00271725,0.000198506,0.00262557,0.0132282,7180.27,4070.35,33.7838,0.999827
"prob_resp_class[165,6]",0.487829,0.00354626,0.284023,0.368101,0.0483846,0.482378,0.930222,5269.74,3770.44,24.7946,1.00036
"prob_resp_class[165,7]",0.00417123,4.68312e-05,0.00472946,0.00279851,0.000196328,0.00267736,0.0132033,8056.16,4697.69,37.9049,1.00082
"prob_resp_class[165,8]",0.48656,0.00354761,0.284133,0.365663,0.0419609,0.49032,0.926025,5403.57,3849.89,25.4243,1.0003
"prob_resp_class[166,1]",0.0234864,0.000227414,0.0190716,0.0128073,0.00478997,0.0182336,0.0587418,7803.47,6221.11,36.716,1.00015
"prob_resp_class[166,2]",0.026809,0.000376836,0.0315097,0.0177042,0.00105472,0.0162554,0.0878162,5301.15,3640.27,24.9424,1.00015
"prob_resp_class[166,3]",0.00343558,4.39204e-05,0.00355311,0.00224803,0.000242807,0.00240583,0.0101434,5295.98,3482.73,24.918,0.999987
"prob_resp_class[166,4]",0.0409027,0.000375438,0.0310581,0.0238229,0.00719393,0.0331287,0.100592,5816.02,4108.03,27.3649,1.00016
"prob_resp_class[166,5]",0.00378683,4.41709e-05,0.00417138,0.00251179,0.000183404,0.00243993,0.0119426,7151.99,3813.18,33.6507,0.999805
"prob_resp_class[166,6]",0.449286,0.00328766,0.263554,0.338061,0.0437638,0.443376,0.86836,5389.88,3781.36,25.3598,1.00035
"prob_resp_class[166,7]",0.00382434,4.23899e-05,0.00429777,0.00257567,0.000183718,0.00246938,0.011969,8094.11,4437.66,38.0835,1.00081
"prob_resp_class[166,8]",0.448469,0.00328175,0.264477,0.336263,0.0381269,0.447382,0.863849,5722.12,4399.91,26.923,1.00018
"prob_resp_class[167,1]",0.850809,0.00107041,0.0930469,0.085326,0.677551,0.86689,0.969612,6434.74,3638.05,30.276,1.00011
"prob_resp_class[167,2]",0.00486568,6.1395e-05,0.00539971,0.0033051,0.000213842,0.00307566,0.0155368,5210.87,3179.68,24.5176,0.999989
"prob_resp_class[167,3]",0.133781,0.00107773,0.0920366,0.0842732,0.0159721,0.118051,0.30738,5825.87,3388.31,27.4112,1.00029
"prob_resp_class[167,4]",0.00770876,6.51623e-05,0.00568632,0.00453542,0.00140005,0.00634546,0.0185962,6207.19,3906.25,29.2054,1.00013
"prob_resp_class[167,5]",0.000882028,1.13154e-05,0.00104335,0.000575604,4.00787e-05,0.000544969,0.00285246,6847.78,4695.41,32.2194,0.999894
"prob_resp_class[167,6]",0.000530116,7.02308e-06,0.000569545,0.000356768,2.97423e-05,0.000353287,0.00164389,5851.11,4279.91,27.53,1.00032
"prob_resp_class[167,7]",0.000895002,1.0952e-05,0.00106147,0.000585965,3.87794e-05,0.000545298,0.00291468,7777.89,5028.45,36.5956,1.00099
"prob_resp_class[167,8]",0.000528288,7.15083e-06,0.000586741,0.000355345,2.73727e-05,0.000351508,0.00160279,6045.08,4843.2,28.4426,1.00029
"prob_resp_class[168,1]",0.0416507,0.000337112,0.0287543,0.0217323,0.01068,0.0347569,0.0950693,8272.42,5907.56,38.9224,0.999888
"prob_resp_class[168,2]",0.0471741,0.000589325,0.0490277,0.0330811,0.00223678,0.0313571,0.146762,5160.73,3539.04,24.2817,1.00004
"prob_resp_class[168,3]",0.0061425,7.22331e-05,0.00576698,0.00404885,0.000532641,0.00452188,0.0171216,5153.19,3939.31,24.2462,1.00033
"prob_resp_class[168,4]",0.0752689,0.000624111,0.0524216,0.0434827,0.0144834,0.0634551,0.175974,6056.43,3641.04,28.496,1.00092
"prob_resp_class[168,5]",0.00346002,4.00959e-05,0.00379828,0.00228166,0.000166109,0.00220687,0.0110372,7178.29,3624.79,33.7745,0.999954
"prob_resp_class[168,6]",0.41202,0.00301936,0.245232,0.307556,0.0401883,0.40234,0.810345,5607.46,3831.69,26.3836,1.00037
"prob_resp_class[168,7]",0.00349238,3.91637e-05,0.00394335,0.00234798,0.000168208,0.00225362,0.0109579,7991.46,4794.06,37.6005,1.00088
"prob_resp_class[168,8]",0.410792,0.00302679,0.245584,0.307312,0.0349236,0.407689,0.807043,5860.11,4350.15,27.5723,1.00015
"prob_resp_class[169,1]",0.0416507,0.000337112,0.0287543,0.0217323,0.01068,0.0347569,0.0950693,8272.42,5907.56,38.9224,0.999888
"prob_resp_class[169,2]",0.0471741,0.000589325,0.0490277,0.0330811,0.00223678,0.0313571,0.146762,5160.73,3539.04,24.2817,1.00004
"prob_resp_class[169,3]",0.0061425,7.22331e-05,0.00576698,0.00404885,0.000532641,0.00452188,0.0171216,5153.19,3939.31,24.2462,1.00033
"prob_resp_class[169,4]",0.0752689,0.000624111,0.0524216,0.0434827,0.0144834,0.0634551,0.175974,6056.43,3641.04,28.496,1.00092
"prob_resp_class[169,5]",0.00346002,4.00959e-05,0.00379828,0.00228166,0.000166109,0.00220687,0.0110372,7178.29,3624.79,33.7745,0.999954
"prob_resp_class[169,6]",0.41202,0.00301936,0.245232,0.307556,0.0401883,0.40234,0.810345,5607.46,3831.69,26.3836,1.00037
"prob_resp_class[169,7]",0.00349238,3.91637e-05,0.00394335,0.00234798,0.000168208,0.00225362,0.0109579,7991.46,4794.06,37.6005,1.00088
"prob_resp_class[169,8]",0.410792,0.00302679,0.245584,0.307312,0.0349236,0.407689,0.807043,5860.11,4350.15,27.5723,1.00015
"prob_resp_class[170,1]",0.000542676,5.96988e-06,0.000515206,0.000305882,8.64144e-05,0.000394366,0.00150136,8024.06,5434.72,37.7539,1.00017
"prob_resp_class[170,2]",0.000637545,1.05958e-05,0.000878797,0.000390775,2.0358e-05,0.000344594,0.00221921,5266.86,3923.29,24.781,1.00093
"prob_resp_class[170,3]",0.00063531,8.62989e-06,0.000677312,0.000417724,4.56811e-05,0.000443987,0.00187975,5121.65,3734.04,24.0978,1.00003
"prob_resp_class[170,4]",0.00747719,6.70083e-05,0.00570286,0.00433136,0.0013861,0.00610619,0.0183324,6027.72,3859.19,28.3609,1.00028
"prob_resp_class[170,5]",0.00417488,4.9474e-05,0.00464887,0.00274116,0.000199761,0.00264834,0.0133498,7176.95,4030.24,33.7682,0.999828
"prob_resp_class[170,6]",0.491809,0.00357732,0.286284,0.370639,0.0489611,0.487646,0.938551,5251.46,3760.84,24.7086,1.00036
"prob_resp_class[170,7]",0.00420818,4.7352e-05,0.0047793,0.0028226,0.000197789,0.00269552,0.0133116,8053.51,4653.25,37.8925,1.00082
"prob_resp_class[170,8]",0.490516,0.00357816,0.286369,0.367857,0.0421758,0.493853,0.933088,5365.99,3793.01,25.2474,1.00033
"prob_resp_class[171,1]",0.0627245,0.000566189,0.0489612,0.036387,0.0119366,0.0493963,0.15614,8152.98,6039.24,38.3605,0.999839
"prob_resp_class[171,2]",0.00540529,8.50999e-05,0.00709034,0.00338131,0.000187018,0.00304165,0.018436,5095.46,3834.82,23.9746,1.00096
"prob_resp_class[171,3]",0.0718902,0.000802085,0.0619809,0.0483707,0.00665389,0.055992,0.19551,5031.46,3862.06,23.6734,0.999976
"prob_resp_class[171,4]",0.0656456,0.000575885,0.0477725,0.0380751,0.0120225,0.0541523,0.156526,5907.94,3714.09,27.7974,1.00094
"prob_resp_class[171,5]",0.0402897,0.00043471,0.0413054,0.0275163,0.00211416,0.0271745,0.122858,7204.9,3676.06,33.8997,1.00031
"prob_resp_class[171,6]",0.356772,0.00265707,0.218178,0.264247,0.0336786,0.344929,0.72638,5710.22,3805.32,26.8671,1.00039
"prob_resp_class[171,7]",0.0407679,0.000444041,0.0436009,0.0280832,0.00207351,0.0273049,0.124935,7984.12,4920.93,37.566,1.0008
"prob_resp_class[171,8]",0.356505,0.00272773,0.219732,0.267217,0.0295347,0.349489,0.728059,5952.63,4168.47,28.0076,1.0002
"prob_resp_class[172,1]",0.0227256,0.000202035,0.0183014,0.0129132,0.00432522,0.0178708,0.057594,8736.3,5856.37,41.1051,0.999765
"prob_resp_class[172,2]",0.0265515,0.000408342,0.0331246,0.0169078,0.000939138,0.0152767,0.0884973,5122.59,3397.92,24.1022,1.0008
"prob_resp_class[172,3]",0.0263511,0.000303185,0.0240156,0.0174096,0.00226663,0.0196764,0.072374,5141.68,3552.71,24.192,1.00026
"prob_resp_class[172,4]",0.300522,0.00193387,0.154748,0.161776,0.0754166,0.285312,0.581012,5713.28,3803.67,26.8815,1.001
"prob_resp_class[172,5]",0.00259781,3.20496e-05,0.0029753,0.00168649,0.000121325,0.00160595,0.00842271,7020.11,3781.45,33.0302,0.999842
"prob_resp_class[172,6]",0.309139,0.00245644,0.200708,0.233227,0.0281074,0.28365,0.667185,5672.57,3941.44,26.6899,1.00048
"prob_resp_class[172,7]",0.0026126,3.09941e-05,0.00306611,0.00173727,0.000117549,0.00163488,0.00839797,7933.98,4633.39,37.3301,1.00097
"prob_resp_class[172,8]",0.3095,0.00252043,0.203498,0.232398,0.0241226,0.28814,0.680323,6040.65,4387.07,28.4218,0.999933
"prob_resp_class[173,1]",0.404816,0.00170207,0.151949,0.163745,0.163507,0.400388,0.662848,7927.07,6122.05,37.2975,1.00012
"prob_resp_class[173,2]",0.029332,0.000359204,0.0307968,0.0204901,0.00129389,0.0194968,0.0903981,5293.07,3432.43,24.9043,0.999922
"prob_resp_class[173,3]",0.0616249,0.000576803,0.0464084,0.0410555,0.00639228,0.0519283,0.1495,5356.97,3520.91,25.205,1.00014
"prob_resp_class[173,4]",0.0455623,0.000345665,0.0297881,0.025726,0.00957156,0.0397414,0.10199,6152.69,3498.11,28.9489,1.00015
"prob_resp_class[173,5]",0.0268375,0.000301658,0.02765,0.0186926,0.00141502,0.0180861,0.0819169,6948.73,4012.45,32.6944,0.999807
"prob_resp_class[173,6]",0.203087,0.00184045,0.150478,0.154415,0.0161925,0.172965,0.493087,5717.83,3913.11,26.9029,1.00034
"prob_resp_class[173,7]",0.0272715,0.000297086,0.0289107,0.0189139,0.00137421,0.0183917,0.0850278,7779.87,4618.21,36.605,1.001
"prob_resp_class[173,8]",0.201469,0.00185117,0.14989,0.149525,0.0151389,0.171038,0.49182,6041.13,4445.53,28.424,1.0004
"prob_resp_class[174,1]",0.242643,0.00136665,0.121846,0.11853,0.0818078,0.222411,0.47377,7964.41,6060.7,37.4732,1.00022
"prob_resp_class[174,2]",0.00133188,1.92877e-05,0.00164939,0.000860985,4.72596e-05,0.000771602,0.00446466,5272.36,3539.52,24.8069,1.00025
"prob_resp_class[174,3]",0.0357836,0.000329598,0.0283824,0.0238765,0.0035427,0.0291818,0.0915954,5977.4,3475.85,28.1242,0.999994
"prob_resp_class[174,4]",0.00201521,1.87616e-05,0.00161509,0.00122649,0.000318372,0.00159703,0.00510402,6284.18,4041.02,29.5676,1.00036
"prob_resp_class[174,5]",0.216187,0.00162611,0.15773,0.162329,0.0178966,0.185373,0.514369,7540.86,4199.13,35.4804,1.00004
"prob_resp_class[174,6]",0.142098,0.00128712,0.110695,0.103833,0.0109781,0.118233,0.360724,5942.77,3917.9,27.9612,1.0005
"prob_resp_class[174,7]",0.217774,0.00157827,0.159552,0.165605,0.0166985,0.186302,0.522449,8249.94,4772.15,38.8167,1.00073
"prob_resp_class[174,8]",0.142168,0.00131505,0.111484,0.1042,0.00986687,0.117902,0.361088,6649.07,4283.35,31.2845,1.00012
"prob_resp_class[175,1]",0.000542676,5.96988e-06,0.000515206,0.000305882,8.64144e-05,0.000394366,0.00150136,8024.06,5434.72,37.7539,1.00017
"prob_resp_class[175,2]",0.000637545,1.05958e-05,0.000878797,0.000390775,2.0358e-05,0.000344594,0.00221921,5266.86,3923.29,24.781,1.00093
"prob_resp_class[175,3]",0.00063531,8.62989e-06,0.000677312,0.000417724,4.56811e-05,0.000443987,0.00187975,5121.65,3734.04,24.0978,1.00003
"prob_resp_class[175,4]",0.00747719,6.70083e-05,0.00570286,0.00433136,0.0013861,0.00610619,0.0183324,6027.72,3859.19,28.3609,1.00028
"prob_resp_class[175,5]",0.00417488,4.9474e-05,0.00464887,0.00274116,0.000199761,0.00264834,0.0133498,7176.95,4030.24,33.7682,0.999828
"prob_resp_class[175,6]",0.491809,0.00357732,0.286284,0.370639,0.0489611,0.487646,0.938551,5251.46,3760.84,24.7086,1.00036
"prob_resp_class[175,7]",0.00420818,4.7352e-05,0.0047793,0.0028226,0.000197789,0.00269552,0.0133116,8053.51,4653.25,37.8925,1.00082
"prob_resp_class[175,8]",0.490516,0.00357816,0.286369,0.367857,0.0421758,0.493853,0.933088,5365.99,3793.01,25.2474,1.00033
"prob_resp_class[176,1]",0.000542676,5.96988e-06,0.000515206,0.000305882,8.64144e-05,0.000394366,0.00150136,8024.06,5434.72,37.7539,1.00017
"prob_resp_class[176,2]",0.000637545,1.05958e-05,0.000878797,0.000390775,2.0358e-05,0.000344594,0.00221921,5266.86,3923.29,24.781,1.00093
"prob_resp_class[176,3]",0.00063531,8.62989e-06,0.000677312,0.000417724,4.56811e-05,0.000443987,0.00187975,5121.65,3734.04,24.0978,1.00003
"prob_resp_class[176,4]",0.00747719,6.70083e-05,0.00570286,0.00433136,0.0013861,0.00610619,0.0183324,6027.72,3859.19,28.3609,1.00028
"prob_resp_class[176,5]",0.00417488,4.9474e-05,0.00464887,0.00274116,0.000199761,0.00264834,0.0133498,7176.95,4030.24,33.7682,0.999828
"prob_resp_class[176,6]",0.491809,0.00357732,0.286284,0.370639,0.0489611,0.487646,0.938551,5251.46,3760.84,24.7086,1.00036
"prob_resp_class[176,7]",0.00420818,4.7352e-05,0.0047793,0.0028226,0.000197789,0.00269552,0.0133116,8053.51,4653.25,37.8925,1.00082
"prob_resp_class[176,8]",0.490516,0.00357816,0.286369,0.367857,0.0421758,0.493853,0.933088,5365.99,3793.01,25.2474,1.00033
"prob_resp_class[177,1]",0.00429358,4.61493e-05,0.00372595,0.00230519,0.000888668,0.00334249,0.0107354,7600.0,5918.94,35.7586,1.0
"prob_resp_class[177,2]",0.00498059,7.30065e-05,0.00607097,0.00326704,0.000191419,0.0029901,0.0164187,5262.81,3639.68,24.762,1.00016
"prob_resp_class[177,3]",0.000628081,8.43034e-06,0.000662745,0.000413657,4.55858e-05,0.000440661,0.00185989,5114.18,3734.04,24.0626,1.00003
"prob_resp_class[177,4]",0.00740058,6.56293e-05,0.00559821,0.0042881,0.00138102,0.0060626,0.0181065,6030.71,3839.32,28.375,1.00026
"prob_resp_class[177,5]",0.00413708,4.88603e-05,0.00459712,0.00271725,0.000198506,0.00262557,0.0132282,7180.27,4070.35,33.7838,0.999827
"prob_resp_class[177,6]",0.487829,0.00354626,0.284023,0.368101,0.0483846,0.482378,0.930222,5269.74,3770.44,24.7946,1.00036
"prob_resp_class[177,7]",0.00417123,4.68312e-05,0.00472946,0.00279851,0.000196328,0.00267736,0.0132033,8056.16,4697.69,37.9049,1.00082
"prob_resp_class[177,8]",0.48656,0.00354761,0.284133,0.365663,0.0419609,0.49032,0.926025,5403.57,3849.89,25.4243,1.0003
"prob_resp_class[178,1]",0.0595568,0.00059203,0.0486987,0.0341584,0.0110652,0.0461534,0.152972,7526.28,5797.94,35.4118,1.00037
"prob_resp_class[178,2]",0.0681657,0.00112491,0.0817373,0.0446093,0.00236831,0.0403393,0.226858,4905.35,3559.1,23.0801,1.00119
"prob_resp_class[178,3]",0.0699738,0.000866594,0.0654293,0.0462243,0.00587283,0.0515065,0.200353,4910.35,3495.82,23.1036,1.00062
"prob_resp_class[178,4]",0.688408,0.00250688,0.169464,0.138969,0.343215,0.728608,0.888326,6108.03,3297.9,28.7388,1.00162
"prob_resp_class[178,5]",0.00045849,7.50444e-06,0.000642113,0.000272562,1.60109e-05,0.000241082,0.00166294,6566.09,3935.5,30.894,0.999914
"prob_resp_class[178,6]",0.0563885,0.000677937,0.0551009,0.0390481,0.00351148,0.0404342,0.165771,5797.91,4025.06,27.2797,1.00043
"prob_resp_class[178,7]",0.000460526,7.4696e-06,0.000662308,0.000275908,1.63368e-05,0.000242489,0.00164765,7665.23,5084.27,36.0656,1.00106
"prob_resp_class[178,8]",0.0565882,0.000749437,0.0572304,0.0387165,0.00306394,0.0397823,0.165902,5867.08,4589.94,27.6051,1.00027
"prob_resp_class[179,1]",0.823707,0.00108164,0.0951329,0.0872506,0.64533,0.840228,0.947706,7171.56,4999.42,33.7428,1.00012
"prob_resp_class[179,2]",0.00470052,5.91882e-05,0.00520684,0.00318968,0.000208456,0.0029813,0.0149354,5217.83,3177.27,24.5503,1.00002
"prob_resp_class[179,3]",0.129221,0.00104067,0.0883392,0.0814988,0.0152865,0.114496,0.296803,5784.68,3352.66,27.2174,1.00032
"prob_resp_class[179,4]",0.00743407,6.21727e-05,0.00543371,0.00437803,0.00135389,0.00614353,0.0177943,6218.3,3917.27,29.2576,1.00017
"prob_resp_class[179,5]",0.0107545,0.00014865,0.0130777,0.0069534,0.000468322,0.00654164,0.0351864,6591.68,4384.46,31.0144,0.999869
"prob_resp_class[179,6]",0.00651396,9.26269e-05,0.00738606,0.00430352,0.000351952,0.00421819,0.0205161,5774.91,4208.46,27.1714,1.00027
"prob_resp_class[179,7]",0.0111299,0.000148597,0.0139272,0.00697174,0.000445216,0.00649549,0.0374926,7608.16,4978.15,35.797,1.00102
"prob_resp_class[179,8]",0.00653936,9.2114e-05,0.00747992,0.00430064,0.000331352,0.00420887,0.0209446,6076.95,5042.9,28.5926,1.00139
"prob_resp_class[180,1]",0.00313695,3.47693e-05,0.00303115,0.0017886,0.000478716,0.00224421,0.00871637,8273.15,5898.64,38.9259,1.00004
"prob_resp_class[180,2]",0.00367777,6.29839e-05,0.00520031,0.0022009,0.000111583,0.00194203,0.0129564,5312.46,3675.42,24.9956,1.00056
"prob_resp_class[180,3]",0.00365993,4.89236e-05,0.0039578,0.00238321,0.000249483,0.00252505,0.0110068,5321.96,3541.27,25.0403,0.999983
"prob_resp_class[180,4]",0.0433327,0.000415963,0.034149,0.0252572,0.0074888,0.0344854,0.108974,5815.07,4021.72,27.3604,1.00014
"prob_resp_class[180,5]",0.00398045,4.70746e-05,0.0044222,0.00262761,0.000191762,0.00254454,0.0126545,7156.52,3865.18,33.672,0.999804
"prob_resp_class[180,6]",0.469645,0.00342498,0.27408,0.354472,0.0464484,0.465187,0.898394,5323.19,3770.47,25.0461,1.00033
"prob_resp_class[180,7]",0.0040126,4.48729e-05,0.00454166,0.00269563,0.000190328,0.00257313,0.0126826,8091.97,4683.51,38.0734,1.00084
"prob_resp_class[180,8]",0.468555,0.0034211,0.274514,0.352082,0.0398565,0.470453,0.894337,5555.75,4349.45,26.1403,1.00021
"prob_resp_class[181,1]",0.815157,0.00110931,0.0972819,0.0893163,0.631016,0.831084,0.942333,7215.1,4953.97,33.9477,1.00006
"prob_resp_class[181,2]",0.00465142,5.86135e-05,0.0051597,0.00316331,0.000203892,0.00295356,0.0147732,5209.07,3218.18,24.5091,0.999987
"prob_resp_class[181,3]",0.127524,0.00101548,0.0867204,0.0804291,0.0153865,0.113485,0.290704,5827.51,3361.61,27.419,1.00036
"prob_resp_class[181,4]",0.00736435,6.1941e-05,0.00539739,0.00435166,0.00133608,0.00609233,0.0176366,6197.08,3949.03,29.1578,1.00012
"prob_resp_class[181,5]",0.0141785,0.000179447,0.0166951,0.00912192,0.000695258,0.00885814,0.045242,7146.0,4654.32,33.6225,0.999932
"prob_resp_class[181,6]",0.00843114,0.000111694,0.00886735,0.00570492,0.000523232,0.00578503,0.0256552,5737.65,4032.69,26.9961,1.00058
"prob_resp_class[181,7]",0.0142393,0.000172208,0.0162395,0.00956827,0.0006566,0.00910905,0.044586,7570.37,4337.21,35.6192,1.00092
"prob_resp_class[181,8]",0.00845475,0.000114957,0.0090593,0.00572002,0.000434174,0.00582386,0.0250483,6109.03,4263.21,28.7435,0.999932
"prob_resp_class[182,1]",0.00822108,9.45524e-05,0.00819194,0.00467691,0.00123611,0.00581012,0.0233773,7630.34,5440.72,35.9014,0.999655
"prob_resp_class[182,2]",0.00943138,0.000156996,0.0129194,0.00580747,0.000301796,0.0051202,0.0329793,5277.4,3872.93,24.8306,1.00064
"prob_resp_class[182,3]",0.0098133,0.000145,0.0110079,0.00624906,0.000619296,0.00646638,0.0302699,4920.77,3321.71,23.1526,1.00028
"prob_resp_class[182,4]",0.108181,0.000908494,0.0751586,0.0624296,0.0207575,0.0909794,0.253567,5926.41,3887.28,27.8843,1.00037
"prob_resp_class[182,5]",0.00362706,4.28696e-05,0.00401832,0.00237886,0.000177914,0.00229039,0.0116383,7107.96,3915.46,33.4436,0.999829
"prob_resp_class[182,6]",0.429335,0.00312969,0.254758,0.322227,0.0414537,0.420499,0.840061,5601.7,3700.79,26.3565,1.00032
"prob_resp_class[182,7]",0.00365661,4.08952e-05,0.00415719,0.00245882,0.000174621,0.00235751,0.0115914,8149.51,4739.33,38.3441,1.00087
"prob_resp_class[182,8]",0.427734,0.00320371,0.254428,0.321475,0.0363626,0.423463,0.837979,5572.9,4400.45,26.221,1.0004
"prob_resp_class[183,1]",0.606451,0.00151138,0.137092,0.140175,0.3622,0.618947,0.808412,8480.12,5927.92,39.8997,1.00058
"prob_resp_class[183,2]",0.0453934,0.000536253,0.0464166,0.031926,0.00209388,0.0308201,0.137292,5281.03,3305.57,24.8477,0.999982
"prob_resp_class[183,3]",0.0929771,0.000746527,0.0634224,0.0598793,0.0108958,0.0822392,0.211931,5654.19,3484.36,26.6035,1.00007
"prob_resp_class[183,4]",0.0723054,0.000556448,0.0472001,0.0403306,0.0146968,0.0622256,0.162198,6146.31,3569.11,28.9189,1.00012
"prob_resp_class[183,5]",0.0100683,0.000119913,0.0112159,0.00669779,0.0005136,0.00646611,0.0316198,7190.5,4473.57,33.8319,0.999903
"prob_resp_class[183,6]",0.0812272,0.000916164,0.0737027,0.05749,0.00553464,0.0598454,0.229953,5621.47,4131.28,26.4495,1.00075
"prob_resp_class[183,7]",0.0101045,0.000111953,0.0109156,0.0069359,0.000488524,0.00660241,0.0315549,7703.16,4588.8,36.244,1.00087
"prob_resp_class[183,8]",0.0814731,0.000945089,0.075849,0.0575767,0.00467023,0.0605589,0.23298,6352.4,4300.66,29.8886,1.00011
"prob_resp_class[184,1]",0.0361053,0.000389187,0.0328626,0.0207858,0.0058852,0.0263068,0.0984744,7868.1,6219.34,37.0201,1.00031
"prob_resp_class[184,2]",0.0030266,5.08468e-05,0.00421608,0.00184982,9.61642e-05,0.00164165,0.0104615,5271.36,3615.47,24.8022,1.00042
"prob_resp_class[184,3]",0.041945,0.000536992,0.0421083,0.0272919,0.00302258,0.0296675,0.124245,5042.23,3676.4,23.7241,0.999904
